"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 26 19:54:18 GMT 2023","Fri May 26 19:54:22 GMT 2023","4003","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 100 в фильтр Цена от и проверить появление тега От 100 ₽",""
"passed","Fri May 26 19:52:25 GMT 2023","Fri May 26 19:52:26 GMT 2023","899","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeEmail","Изменение Email пользователя",""
"passed","Fri May 26 19:52:18 GMT 2023","Fri May 26 19:52:21 GMT 2023","2287","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","","ru.novo_estate.api.tests.favorites.UserFavoritesTests","getUserFavoritesBuilding","Получение списка избранных ЖК пользователя",""
"passed","Fri May 26 19:52:49 GMT 2023","Fri May 26 19:52:52 GMT 2023","3369","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingNovostroykiLink","Переход по ссылке 'Новостройки'",""
"passed","Fri May 26 19:52:43 GMT 2023","Fri May 26 19:52:49 GMT 2023","6216","","ru.novo_estate.web.tests.auth.AuthTests","","ru.novo_estate.web.tests.auth.AuthTests","registrationNewUserSuccessful","Позитивная проверка регистрации нового пользователя",""
"passed","Fri May 26 19:54:22 GMT 2023","Fri May 26 19:54:27 GMT 2023","4758","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchNovostroyka","Проверить результаты поиска по ЖК на странице /novostroyki",""
"failed","Fri May 26 19:52:29 GMT 2023","Fri May 26 19:52:43 GMT 2023","13516","","ru.novo_estate.web.tests.auth.AuthTests","","ru.novo_estate.web.tests.auth.AuthTests","authUserSuccessful","Позитивная проверка авторизации пользователя",""
"passed","Fri May 26 19:53:09 GMT 2023","Fri May 26 19:53:13 GMT 2023","3865","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","checkOpenMoreFiltersModal","Проверить открытие модального окна по клику на кнопку Все фильтры странице /novostroyki",""
"passed","Fri May 26 19:52:27 GMT 2023","Fri May 26 19:52:28 GMT 2023","746","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeUsernameAndEmail","Изменение имени и Email пользователя",""
"passed","Fri May 26 19:53:56 GMT 2023","Fri May 26 19:54:01 GMT 2023","4887","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 1 на странице /novostroyki",""
"passed","Fri May 26 19:52:21 GMT 2023","Fri May 26 19:52:22 GMT 2023","1536","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","searchRoad","Применить фильтр 'Шоссе' и проверить, что найденные ЖК содержат искомый road_id",""
"passed","Fri May 26 19:52:09 GMT 2023","Fri May 26 19:52:17 GMT 2023","7511","","ru.novo_estate.api.tests.auth.AuthTests","","ru.novo_estate.api.tests.auth.AuthTests","logout","Логаут пользователя",""
"passed","Fri May 26 19:53:02 GMT 2023","Fri May 26 19:53:04 GMT 2023","2742","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingContactsLink","Переход по ссылке 'Контакты'",""
"passed","Fri May 26 19:53:51 GMT 2023","Fri May 26 19:53:56 GMT 2023","4494","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность Студ на странице /novostroyki",""
"passed","Fri May 26 19:53:13 GMT 2023","Fri May 26 19:53:20 GMT 2023","6973","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","","ru.novo_estate.web.tests.novostroyki.MoreFilterModalTests","clickCheckboxHousingClassAndVerifyResultSearch","Проверить выдачу на странице /novostroyki  после примения фильтра Класс жилья",""
"passed","Fri May 26 19:53:20 GMT 2023","Fri May 26 19:53:26 GMT 2023","5409","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchСounty","Проверить результаты поиска ЖК по округу на странице /novostroyki",""
"passed","Fri May 26 19:54:01 GMT 2023","Fri May 26 19:54:06 GMT 2023","4799","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 2 на странице /novostroyki",""
"passed","Fri May 26 19:53:32 GMT 2023","Fri May 26 19:53:41 GMT 2023","8364","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDistrict","Проверить результаты поиска ЖК по району на странице /novostroyki",""
"passed","Fri May 26 19:52:22 GMT 2023","Fri May 26 19:52:23 GMT 2023","876","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","","ru.novo_estate.api.tests.filter_building.SearchBuildingFiltersTests","searchStation","Применить фильтр 'Станция метро' и проверить, что найденные ЖК содержат искомый station_id",""
"skipped","Fri May 26 19:54:15 GMT 2023","Fri May 26 19:54:15 GMT 2023","0","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","scrollNovostroykiItemsToLastPage","scrollNovostroykiItemsToLastPage()",""
"passed","Fri May 26 19:53:41 GMT 2023","Fri May 26 19:53:43 GMT 2023","2304","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 1000000 в фильтр Цена до и проверить появление тега До 1 млн. ₽",""
"passed","Fri May 26 19:52:55 GMT 2023","Fri May 26 19:52:58 GMT 2023","2839","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingSingInLink","Переход по ссылке 'Войти'",""
"passed","Fri May 26 19:53:43 GMT 2023","Fri May 26 19:53:46 GMT 2023","3105","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 8000000 в фильтр Цена до и проверить появление тега До 8 млн. ₽",""
"passed","Fri May 26 19:54:10 GMT 2023","Fri May 26 19:54:15 GMT 2023","5353","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.novo_estate.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 4 на странице /novostroyki",""
"passed","Fri May 26 19:52:58 GMT 2023","Fri May 26 19:53:02 GMT 2023","3392","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","","ru.novo_estate.web.tests.header.FollowingHeaderLinksTests","followingHelpInChoosingLink","Открытие модального окна по ссылке 'Помощь в подборе'",""
"failed","Fri May 26 19:52:29 GMT 2023","Fri May 26 19:52:29 GMT 2023","2","","ru.novo_estate.api.tests.profile.ProfileTests","","ru.novo_estate.api.tests.profile.ProfileTests","changeUsername","Изменение имени пользователя",""
